PIXEL,LATITUDE,LONGITUDE
3554,40.79849978,-74.6334074
3555,40.79567388,-74.62156185
3556,40.79284672,-74.60971736
3557,40.79001828,-74.59787392
3558,40.78718856,-74.58603154
3559,40.78435758,-74.57419022
3560,40.78152532,-74.56234996
3561,40.77869178,-74.55051076
3562,40.77585698,-74.53867261
3563,40.7730209,-74.52683552
3564,40.77018356,-74.51499949
3565,40.76734493,-74.50316452
3566,40.76450504,-74.49133061
3567,40.76166388,-74.47949776
3568,40.75882144,-74.46766597
3569,40.75597774,-74.45583524
3570,40.75313276,-74.44400557
3571,40.75028651,-74.43217697
3572,40.74743899,-74.42034942
3573,40.74459021,-74.40852294
3574,40.74174015,-74.39669752
3575,40.73888882,-74.38487316
3576,40.73603622,-74.37304986
3577,40.73318235,-74.36122763
3578,40.73032721,-74.34940646
3579,40.72747081,-74.33758636
3580,40.72461313,-74.32576732
3581,40.72175418,-74.31394934
3582,40.71889397,-74.30213243
3583,40.71603249,-74.29031659
3584,40.71316974,-74.27850181
3585,40.71030572,-74.26668809
3586,40.70744043,-74.25487544
3587,40.70457388,-74.24306386
3588,40.70170605,-74.23125335
3589,40.69883697,-74.2194439
3590,40.69596661,-74.20763552
3591,40.69309498,-74.19582821
3592,40.69022209,-74.18402197
3593,40.68734794,-74.17221679
3594,40.68447251,-74.16041269
3595,40.68159582,-74.14860965
3596,40.67871787,-74.13680769
3597,40.67583864,-74.12500679
3598,40.67295816,-74.11320696
3599,40.6700764,-74.10140821
3600,40.66719338,-74.08961052
3601,40.6643091,-74.07781391
3602,40.66142355,-74.06601837
3603,40.65853674,-74.0542239
3604,40.79796627,-74.67266305
3605,40.79514461,-74.66081586
3606,40.79232168,-74.64896971
3607,40.78949748,-74.63712463
3608,40.786672,-74.62528059
3609,40.78384525,-74.61343762
3610,40.78101723,-74.6015957
3611,40.77818793,-74.58975484
3612,40.77535736,-74.57791503
3613,40.77252552,-74.56607628
3614,40.76969241,-74.55423859
3615,40.76685802,-74.54240196
3616,40.76402236,-74.53056638
3617,40.76118543,-74.51873186
3618,40.75834723,-74.50689841
3619,40.75550775,-74.49506601
3620,40.75266701,-74.48323467
3621,40.74982499,-74.47140439
3622,40.74698171,-74.45957517
3623,40.74413715,-74.44774701
3624,40.74129132,-74.43591991
3625,40.73844422,-74.42409388
3626,40.73559585,-74.4122689
3627,40.73274621,-74.40044499
3628,40.7298953,-74.38862214
3629,40.72704312,-74.37680035
3630,40.72418968,-74.36497962
3631,40.72133496,-74.35315996
3632,40.71847897,-74.34134136
3633,40.71562172,-74.32952383
3634,40.71276319,-74.31770736
3635,40.7099034,-74.30589195
3636,40.70704234,-74.29407761
3637,40.70418001,-74.28226433
3638,40.70131641,-74.27045212
3639,40.69845155,-74.25864098
3640,40.69558541,-74.2468309
3641,40.69271801,-74.23502189
3642,40.68984935,-74.22321394
3643,40.68697941,-74.21140706
3644,40.68410821,-74.19960125
3645,40.68123574,-74.18779651
3646,40.67836201,-74.17599283
3647,40.67548701,-74.16419023
3648,40.67261074,-74.15238869
3649,40.66973321,-74.14058822
3650,40.66685441,-74.12878882
3651,40.66397434,-74.11699049
3652,40.66109301,-74.10519323
3653,40.65821042,-74.09339705
3654,40.65532656,-74.08160193
3655,40.65244143,-74.06980788
3656,40.64955505,-74.05801491
3657,40.78896265,-74.67637468
3658,40.78614141,-74.664529
3659,40.78331889,-74.65268437
3660,40.78049511,-74.6408408
3661,40.77767004,-74.62899828
3662,40.77484371,-74.61715682
3663,40.7720161,-74.60531642
3664,40.76918722,-74.59347707
3665,40.76635707,-74.58163878
3666,40.76352565,-74.56980154
3667,40.76069295,-74.55796536
3668,40.75785898,-74.54613024
3669,40.75502374,-74.53429618
3670,40.75218723,-74.52246318
3671,40.74934944,-74.51063123
3672,40.74651039,-74.49880034
3673,40.74367006,-74.48697051
3674,40.74082846,-74.47514174
3675,40.73798559,-74.46331403
3676,40.73514146,-74.45148739
3677,40.73229605,-74.4396618
3678,40.72944937,-74.42783727
3679,40.72660142,-74.4160138
3680,40.7237522,-74.4041914
3681,40.72090171,-74.39237005
3682,40.71804995,-74.38054977
3683,40.71519692,-74.36873055
3684,40.71234262,-74.35691239
3685,40.70948706,-74.3450953
3686,40.70663022,-74.33327927
3687,40.70377212,-74.32146431
3688,40.70091275,-74.3096504
3689,40.69805211,-74.29783757
3690,40.6951902,-74.28602579
3691,40.69232702,-74.27421508
3692,40.68946258,-74.26240544
3693,40.68659687,-74.25059687
3694,40.68372989,-74.23878935
3695,40.68086165,-74.22698291
3696,40.67799213,-74.21517753
3697,40.67512136,-74.20337322
3698,40.67224931,-74.19156998
3699,40.669376,-74.1797678
3700,40.66650142,-74.1679667
3701,40.66362558,-74.15616666
3702,40.66074847,-74.14436769
3703,40.65787009,-74.13256979
3704,40.65499045,-74.12077295
3705,40.65210955,-74.10897719
3706,40.64922738,-74.0971825
3707,40.64634394,-74.08538888
3708,40.64345924,-74.07359633
3709,40.64057328,-74.06180485
3710,40.77995895,-74.68008524
3711,40.77713812,-74.66824108
3712,40.77431603,-74.65639797
3713,40.77149265,-74.64455592
3714,40.76866801,-74.63271492
3715,40.76584209,-74.62087497
3716,40.7630149,-74.60903608
3717,40.76018644,-74.59719825
3718,40.7573567,-74.58536147
3719,40.7545257,-74.57352575
3720,40.75169342,-74.56169108
3721,40.74885986,-74.54985747
3722,40.74602504,-74.53802492
3723,40.74318895,-74.52619343
3724,40.74035158,-74.51436299
3725,40.73751294,-74.50253362
3726,40.73467303,-74.4907053
3727,40.73183186,-74.47887804
3728,40.72898941,-74.46705184
3729,40.72614569,-74.4552267
3730,40.7233007,-74.44340262
3731,40.72045444,-74.4315796
3732,40.7176069,-74.41975764
3733,40.7147581,-74.40793674
3734,40.71190804,-74.39611691
3735,40.7090567,-74.38429813
3736,40.70620409,-74.37248042
3737,40.70335021,-74.36066377
3738,40.70049507,-74.34884818
3739,40.69763865,-74.33703365
3740,40.69478097,-74.32522019
3741,40.69192202,-74.31340779
3742,40.6890618,-74.30159646
3743,40.68620031,-74.28978619
3744,40.68333756,-74.27797698
3745,40.68047354,-74.26616884
3746,40.67760825,-74.25436177
3747,40.67474169,-74.24255576
3748,40.67187387,-74.23075081
3749,40.66900478,-74.21894694
3750,40.66613442,-74.20714413
3751,40.6632628,-74.19534238
3752,40.66038991,-74.18354171
3753,40.65751576,-74.1717421
3754,40.65464034,-74.15994356
3755,40.65176365,-74.14814608
3756,40.6488857,-74.13634968
3757,40.64600648,-74.12455434
3758,40.643126,-74.11276008
3759,40.64024425,-74.10096688
3760,40.63736124,-74.08917476
3761,40.63447697,-74.0773837
3762,40.63159143,-74.06559371
3763,40.77095517,-74.68379476
3764,40.76813476,-74.67195211
3765,40.76531308,-74.66011052
3766,40.76249013,-74.64826998
3767,40.7596659,-74.6364305
3768,40.7568404,-74.62459207
3769,40.75401362,-74.61275469
3770,40.75118558,-74.60091837
3771,40.74835626,-74.5890831
3772,40.74552567,-74.5772489
3773,40.74269381,-74.56541574
3774,40.73986067,-74.55358365
3775,40.73702627,-74.54175261
3776,40.73419059,-74.52992263
3777,40.73135364,-74.5180937
3778,40.72851542,-74.50626584
3779,40.72567593,-74.49443903
3780,40.72283517,-74.48261328
3781,40.71999314,-74.47078859
3782,40.71714984,-74.45896496
3783,40.71430527,-74.44714238
3784,40.71145943,-74.43532087
3785,40.70861232,-74.42350042
3786,40.70576393,-74.41168103
3787,40.70291428,-74.3998627
3788,40.70006337,-74.38804543
3789,40.69721118,-74.37622922
3790,40.69435772,-74.36441408
3791,40.691503,-74.35259999
3792,40.688647,-74.34078697
3793,40.68578974,-74.32897501
3794,40.68293121,-74.31716412
3795,40.68007141,-74.30535429
3796,40.67721035,-74.29354552
3797,40.67434802,-74.28173782
3798,40.67148441,-74.26993118
3799,40.66861955,-74.2581256
3800,40.66575341,-74.24632109
3801,40.66288601,-74.23451765
3802,40.66001735,-74.22271527
3803,40.65714741,-74.21091396
3804,40.65427621,-74.19911372
3805,40.65140375,-74.18731454
3806,40.64853001,-74.17551643
3807,40.64565502,-74.16371939
3808,40.64277875,-74.15192341
3809,40.63990123,-74.1401285
3810,40.63702243,-74.12833467
3811,40.63414237,-74.1165419
3812,40.63126105,-74.1047502
3813,40.62837846,-74.09295956
3814,40.62549461,-74.08117
3815,40.6226095,-74.06938151
3816,40.76195132,-74.68750322
3817,40.75913133,-74.67566209
3818,40.75631006,-74.66382201
3819,40.75348752,-74.65198299
3820,40.75066371,-74.64014502
3821,40.74783862,-74.6283081
3822,40.74501227,-74.61647224
3823,40.74218464,-74.60463744
3824,40.73935574,-74.59280368
3825,40.73652556,-74.58097099
3826,40.73369412,-74.56913935
3827,40.7308614,-74.55730876
3828,40.72802741,-74.54547924
3829,40.72519215,-74.53365076
3830,40.72235562,-74.52182335
3831,40.71951782,-74.50999699
3832,40.71667875,-74.4981717
3833,40.71383841,-74.48634746
3834,40.7109968,-74.47452427
3835,40.70815391,-74.46270215
3836,40.70530976,-74.45088109
3837,40.70246434,-74.43906108
3838,40.69961765,-74.42724214
3839,40.69676969,-74.41542425
3840,40.69392046,-74.40360743
3841,40.69106996,-74.39179166
3842,40.68821819,-74.37997696
3843,40.68536515,-74.36816332
3844,40.68251085,-74.35635074
3845,40.67965528,-74.34453923
3846,40.67679843,-74.33272877
3847,40.67394033,-74.32091938
3848,40.67108095,-74.30911105
3849,40.6682203,-74.29730379
3850,40.66535839,-74.28549758
3851,40.66249521,-74.27369245
3852,40.65963077,-74.26188837
3853,40.65676506,-74.25008537
3854,40.65389808,-74.23828342
3855,40.65102983,-74.22648255
3856,40.64816032,-74.21468273
3857,40.64528954,-74.20288399
3858,40.6424175,-74.19108631
3859,40.63954419,-74.1792897
3860,40.63666962,-74.16749415
3861,40.63379378,-74.15569967
3862,40.63091667,-74.14390626
3863,40.6280383,-74.13211392
3864,40.62515867,-74.12032264
3865,40.62227777,-74.10853244
3866,40.61939561,-74.0967433
3867,40.61651218,-74.08495524
3868,40.61362749,-74.07316824
3869,40.75294739,-74.69121063
3870,40.75012781,-74.67937102
3871,40.74730696,-74.66753245
3872,40.74448484,-74.65569495
3873,40.74166144,-74.64385849
3874,40.73883677,-74.63202309
3875,40.73601083,-74.62018874
3876,40.73318362,-74.60835545
3877,40.73035514,-74.59652321
3878,40.72752538,-74.58469202
3879,40.72469435,-74.5728619
3880,40.72186205,-74.56103282
3881,40.71902848,-74.54920481
3882,40.71619364,-74.53737785
3883,40.71335753,-74.52555194
3884,40.71052015,-74.5137271
3885,40.70768149,-74.50190331
3886,40.70484157,-74.49008058
3887,40.70200038,-74.4782589
3888,40.69915791,-74.46643829
3889,40.69631418,-74.45461873
3890,40.69346918,-74.44280023
3891,40.6906229,-74.43098279
3892,40.68777536,-74.41916642
3893,40.68492655,-74.4073511
3894,40.68207647,-74.39553684
3895,40.67922512,-74.38372364
3896,40.67637251,-74.37191151
3897,40.67351862,-74.36010043
3898,40.67066347,-74.34829042
3899,40.66780705,-74.33648147
3900,40.66494936,-74.32467358
3901,40.66209041,-74.31286675
3902,40.65923018,-74.30106099
3903,40.65636869,-74.28925629
3904,40.65350594,-74.27745265
3905,40.65064191,-74.26565008
3906,40.64777662,-74.25384857
3907,40.64491007,-74.24204813
3908,40.64204224,-74.23024875
3909,40.63917315,-74.21845044
3910,40.6363028,-74.20665319
3911,40.63343118,-74.19485701
3912,40.63055829,-74.18306189
3913,40.62768414,-74.17126785
3914,40.62480873,-74.15947486
3915,40.62193204,-74.14768295
3916,40.6190541,-74.1358921
3917,40.61617489,-74.12410232
3918,40.61329441,-74.11231361
3919,40.61041267,-74.10052597
3920,40.60752967,-74.0887394
3921,40.6046454,-74.07695389
3922,40.74394338,-74.69491699
3923,40.74112422,-74.68307889
3924,40.73830379,-74.67124184
3925,40.73548208,-74.65940585
3926,40.7326591,-74.64757091
3927,40.72983485,-74.63573702
3928,40.72700933,-74.62390418
3929,40.72418253,-74.6120724
3930,40.72135446,-74.60024168
3931,40.71852512,-74.58841201
3932,40.71569451,-74.57658339
3933,40.71286263,-74.56475583
3934,40.71002948,-74.55292932
3935,40.70719505,-74.54110387
3936,40.70435936,-74.52927948
3937,40.70152239,-74.51745614
3938,40.69868416,-74.50563386
3939,40.69584465,-74.49381264
3940,40.69300388,-74.48199247
3941,40.69016183,-74.47017336
3942,40.68731852,-74.45835532
3943,40.68447394,-74.44653832
3944,40.68162808,-74.43472239
3945,40.67878096,-74.42290752
3946,40.67593257,-74.41109371
3947,40.67308291,-74.39928096
3948,40.67023198,-74.38746926
3949,40.66737979,-74.37565863
3950,40.66452632,-74.36384906
3951,40.66167159,-74.35204055
3952,40.65881559,-74.3402331
3953,40.65595832,-74.32842671
3954,40.65309979,-74.31662139
3955,40.65023999,-74.30481713
3956,40.64737892,-74.29301393
3957,40.64451658,-74.28121179
3958,40.64165298,-74.26941072
3959,40.63878811,-74.25761071
3960,40.63592198,-74.24581177
3961,40.63305458,-74.23401389
3962,40.63018591,-74.22221708
3963,40.62731598,-74.21042133
3964,40.62444478,-74.19862664
3965,40.62157232,-74.18683303
3966,40.61869859,-74.17504047
3967,40.61582359,-74.16324899
3968,40.61294734,-74.15145857
3969,40.61006981,-74.13966922
3970,40.60719103,-74.12788094
3971,40.60431098,-74.11609372
3972,40.60142966,-74.10430757
3973,40.59854708,-74.09252249
3974,40.59566324,-74.08073848
3975,40.7349393,-74.69862229
3976,40.73212056,-74.68678571
3977,40.72930054,-74.67495018
3978,40.72647925,-74.6631157
3979,40.72365668,-74.65128227
3980,40.72083285,-74.6394499
3981,40.71800774,-74.62761857
3982,40.71518136,-74.61578831
3983,40.71235371,-74.60395909
3984,40.70952479,-74.59213093
3985,40.7066946,-74.58030383
3986,40.70386313,-74.56847778
3987,40.7010304,-74.55665278
3988,40.69819639,-74.54482884
3989,40.69536111,-74.53300596
3990,40.69252457,-74.52118413
3991,40.68968675,-74.50936336
3992,40.68684766,-74.49754364
3993,40.68400731,-74.48572498
3994,40.68116568,-74.47390738
3995,40.67832278,-74.46209084
3996,40.67547862,-74.45027536
3997,40.67263318,-74.43846093
3998,40.66978648,-74.42664757
3999,40.66693851,-74.41483526
4000,40.66408927,-74.40302401
4001,40.66123876,-74.39121382
4002,40.65838699,-74.37940469
4003,40.65553394,-74.36759663
4004,40.65267963,-74.35578962
4005,40.64982405,-74.34398367
4006,40.64696721,-74.33217879
4007,40.64410909,-74.32037497
4008,40.64124971,-74.30857221
4009,40.63838906,-74.29677051
4010,40.63552715,-74.28496987
4011,40.63266397,-74.2731703
4012,40.62979952,-74.26137179
4013,40.62693381,-74.24957435
4014,40.62406683,-74.23777797
4015,40.62119859,-74.22598265
4016,40.61832908,-74.2141884
4017,40.6154583,-74.20239521
4018,40.61258626,-74.19060309
4019,40.60971295,-74.17881204
4020,40.60683838,-74.16702205
4021,40.60396255,-74.15523312
4022,40.60108545,-74.14344527
4023,40.59820709,-74.13165848
4024,40.59532746,-74.11987276
4025,40.59244657,-74.1080881
4026,40.58956442,-74.09630452
4027,40.586681,-74.084522
4028,40.72593515,-74.70232655
4029,40.72311682,-74.69049148
4030,40.72029721,-74.67865746
4031,40.71747634,-74.66682449
4032,40.71465419,-74.65499258
4033,40.71183077,-74.64316172
4034,40.70900608,-74.63133191
4035,40.70618012,-74.61950315
4036,40.70335288,-74.60767545
4037,40.70052438,-74.5958488
4038,40.6976946,-74.58402321
4039,40.69486356,-74.57219867
4040,40.69203124,-74.56037518
4041,40.68919765,-74.54855275
4042,40.68636279,-74.53673138
4043,40.68352666,-74.52491106
4044,40.68068926,-74.5130918
4045,40.67785059,-74.50127359
4046,40.67501066,-74.48945644
4047,40.67216945,-74.47764035
4048,40.66932697,-74.46582531
4049,40.66648323,-74.45401133
4050,40.66363821,-74.44219841
4051,40.66079193,-74.43038655
4052,40.65794438,-74.41857575
4053,40.65509556,-74.406766
4054,40.65224547,-74.39495732
4055,40.64939411,-74.3831497
4056,40.64654149,-74.37134313
4057,40.6436876,-74.35953763
4058,40.64083244,-74.34773318
4059,40.63797601,-74.3359298
4060,40.63511832,-74.32412748
4061,40.63225936,-74.31232622
4062,40.62939913,-74.30052602
4063,40.62653764,-74.28872689
4064,40.62367488,-74.27692882
4065,40.62081085,-74.26513181
4066,40.61794556,-74.25333586
4067,40.61507901,-74.24154098
4068,40.61221119,-74.22974716
4069,40.6093421,-74.21795441
4070,40.60647174,-74.20616272
4071,40.60360013,-74.19437209
4072,40.60072724,-74.18258253
4073,40.5978531,-74.17079404
4074,40.59497769,-74.15900661
4075,40.59210101,-74.14722025
4076,40.58922307,-74.13543496
4077,40.58634387,-74.12365073
4078,40.5834634,-74.11186757
4079,40.58058167,-74.10008547
4080,40.57769868,-74.08830445
4081,40.71693092,-74.70602975
4082,40.714113,-74.69419619
4083,40.71129381,-74.68236369
4084,40.70847335,-74.67053224
4085,40.70565162,-74.65870184
4086,40.70282862,-74.64687249
4087,40.70000435,-74.63504419
4088,40.6971788,-74.62321695
4089,40.69435198,-74.61139076
4090,40.69152389,-74.59956562
4091,40.68869453,-74.58774154
4092,40.6858639,-74.57591851
4093,40.683032,-74.56409653
4094,40.68019883,-74.55227561
4095,40.67736439,-74.54045574
4096,40.67452868,-74.52863693
4097,40.6716917,-74.51681918
4098,40.66885345,-74.50500248
4099,40.66601393,-74.49318684
4100,40.66317314,-74.48137225
4101,40.66033108,-74.46955872
4102,40.65748776,-74.45774625
4103,40.65464316,-74.44593483
4104,40.6517973,-74.43412448
4105,40.64895016,-74.42231518
4106,40.64610176,-74.41050694
4107,40.64325209,-74.39869976
4108,40.64040116,-74.38689364
4109,40.63754895,-74.37508858
4110,40.63469548,-74.36328457
4111,40.63184075,-74.35148163
4112,40.62898474,-74.33967975
4113,40.62612747,-74.32787893
4114,40.62326893,-74.31607917
4115,40.62040912,-74.30428048
4116,40.61754805,-74.29248284
4117,40.61468572,-74.28068627
4118,40.61182211,-74.26889076
4119,40.60895724,-74.25709631
4120,40.60609111,-74.24530292
4121,40.60322371,-74.2335106
4122,40.60035504,-74.22171935
4123,40.59748511,-74.20992915
4124,40.59461392,-74.19814003
4125,40.59174146,-74.18635196
4126,40.58886773,-74.17456496
4127,40.58599275,-74.16277903
4128,40.58311649,-74.15099417
4129,40.58023898,-74.13921037
4130,40.5773602,-74.12742763
4131,40.57448016,-74.11564596
4132,40.57159885,-74.10386536
4133,40.56871628,-74.09208583
4134,40.70792661,-74.7097319
4135,40.70510911,-74.69789986
4136,40.70229034,-74.68606887
4137,40.6994703,-74.67423893
4138,40.69664898,-74.66241004
4139,40.69382639,-74.65058221
4140,40.69100253,-74.63875542
4141,40.68817741,-74.62692969
4142,40.685351,-74.61510501
4143,40.68252333,-74.60328138
4144,40.67969439,-74.59145881
4145,40.67686418,-74.57963729
4146,40.67403269,-74.56781682
4147,40.67119994,-74.55599741
4148,40.66836592,-74.54417905
4149,40.66553062,-74.53236175
4150,40.66269406,-74.5205455
4151,40.65985623,-74.50873031
4152,40.65701713,-74.49691618
4153,40.65417676,-74.4851031
4154,40.65133512,-74.47329107
4155,40.64849221,-74.46148011
4156,40.64564803,-74.4496702
4157,40.64280259,-74.43786135
4158,40.63995588,-74.42605355
4159,40.63710789,-74.41424682
4160,40.63425865,-74.40244114
4161,40.63140813,-74.39063652
4162,40.62855635,-74.37883296
4163,40.6257033,-74.36703046
4164,40.62284898,-74.35522902
4165,40.61999339,-74.34342864
4166,40.61713654,-74.33162932
4167,40.61427842,-74.31983106
4168,40.61141904,-74.30803387
4169,40.60855839,-74.29623773
4170,40.60569647,-74.28444266
4171,40.60283329,-74.27264864
4172,40.59996884,-74.26085569
4173,40.59710313,-74.24906381
4174,40.59423615,-74.23727298
4175,40.59136791,-74.22548322
4176,40.5884984,-74.21369453
4177,40.58562763,-74.2019069
4178,40.58275559,-74.19012033
4179,40.57988229,-74.17833483
4180,40.57700773,-74.16655039
4181,40.5741319,-74.15476701
4182,40.57125481,-74.14298471
4183,40.56837645,-74.13120347
4184,40.56549683,-74.11942329
4185,40.56261595,-74.10764419
4186,40.5597338,-74.09586614
4187,40.69892223,-74.713433
4188,40.69610515,-74.70160248
4189,40.69328679,-74.689773
4190,40.69046716,-74.67794457
4191,40.68764626,-74.6661172
4192,40.68482409,-74.65429087
4193,40.68200065,-74.6424656
4194,40.67917594,-74.63064138
4195,40.67634995,-74.61881821
4196,40.6735227,-74.6069961
4197,40.67069417,-74.59517503
4198,40.66786438,-74.58335502
4199,40.66503331,-74.57153606
4200,40.66220097,-74.55971816
4201,40.65936737,-74.54790131
4202,40.65653249,-74.53608552
4203,40.65369635,-74.52427078
4204,40.65085893,-74.51245709
4205,40.64802025,-74.50064446
4206,40.6451803,-74.48883289
4207,40.64233908,-74.47702237
4208,40.63949659,-74.46521291
4209,40.63665283,-74.4534045
4210,40.63380781,-74.44159716
4211,40.63096151,-74.42979087
4212,40.62811395,-74.41798563
4213,40.62526512,-74.40618146
4214,40.62241503,-74.39437834
4215,40.61956366,-74.38257629
4216,40.61671103,-74.37077529
4217,40.61385713,-74.35897535
4218,40.61100197,-74.34717647
4219,40.60814554,-74.33537865
4220,40.60528784,-74.32358189
4221,40.60242888,-74.3117862
4222,40.59956865,-74.29999156
4223,40.59670716,-74.28819798
4224,40.5938444,-74.27640547
4225,40.59098037,-74.26461402
4226,40.58811508,-74.25282363
4227,40.58524852,-74.2410343
4228,40.5823807,-74.22924604
4229,40.57951162,-74.21745884
4230,40.57664127,-74.2056727
4231,40.57376965,-74.19388763
4232,40.57089678,-74.18210362
4233,40.56802263,-74.17032068
4234,40.56514723,-74.1585388
4235,40.56227056,-74.14675798
4236,40.55939263,-74.13497824
4237,40.55651343,-74.12319956
4238,40.55363297,-74.11142194
4239,40.55075125,-74.09964539
4240,40.68991777,-74.71713305
4241,40.68710111,-74.70530404
4242,40.68428317,-74.69347608
4243,40.68146395,-74.68164917
4244,40.67864347,-74.6698233
4245,40.67582171,-74.65799849
4246,40.67299869,-74.64617473
4247,40.67017439,-74.63435202
4248,40.66734882,-74.62253036
4249,40.66452199,-74.61070975
4250,40.66169388,-74.5988902
4251,40.6588645,-74.5870717
4252,40.65603385,-74.57525425
4253,40.65320193,-74.56343785
4254,40.65036874,-74.55162251
4255,40.64753429,-74.53980823
4256,40.64469856,-74.52799499
4257,40.64186156,-74.51618281
4258,40.6390233,-74.50437169
4259,40.63618377,-74.49256162
4260,40.63334296,-74.48075261
4261,40.63050089,-74.46894465
4262,40.62765755,-74.45713775
4263,40.62481295,-74.44533191
4264,40.62196707,-74.43352712
4265,40.61911993,-74.42172339
4266,40.61627152,-74.40992072
4267,40.61342185,-74.39811911
4268,40.6105709,-74.38631855
4269,40.60771869,-74.37451906
4270,40.60486521,-74.36272062
4271,40.60201047,-74.35092324
4272,40.59915446,-74.33912692
4273,40.59629719,-74.32733166
4274,40.59343864,-74.31553746
4275,40.59057884,-74.30374433
4276,40.58771776,-74.29195225
4277,40.58485542,-74.28016123
4278,40.58199182,-74.26837128
4279,40.57912695,-74.25658239
4280,40.57626082,-74.24479456
4281,40.57339342,-74.23300779
4282,40.57052476,-74.22122208
4283,40.56765483,-74.20943744
4284,40.56478364,-74.19765386
4285,40.56191118,-74.18587135
4286,40.55903746,-74.1740899
4287,40.55616248,-74.16230952
4288,40.55328624,-74.1505302
4289,40.55040873,-74.13875194
4290,40.54752996,-74.12697475
4291,40.54464992,-74.11519863
4292,40.54176862,-74.10342357
4293,40.68091325,-74.72083206
4294,40.67809699,-74.70900456
4295,40.67527947,-74.69717811
4296,40.67246067,-74.68535271
4297,40.6696406,-74.67352835
4298,40.66681926,-74.66170505
4299,40.66399665,-74.6498828
4300,40.66117277,-74.6380616
4301,40.65834762,-74.62624146
4302,40.6555212,-74.61442236
4303,40.65269351,-74.60260431
4304,40.64986455,-74.59078732
4305,40.64703432,-74.57897138
4306,40.64420282,-74.56715649
4307,40.64137004,-74.55534266
4308,40.63853601,-74.54352988
4309,40.6357007,-74.53171815
4310,40.63286412,-74.51990748
4311,40.63002627,-74.50809786
4312,40.62718716,-74.4962893
4313,40.62434677,-74.48448179
4314,40.62150512,-74.47267534
4315,40.6186622,-74.46086994
4316,40.61581801,-74.4490656
4317,40.61297256,-74.43726232
4318,40.61012584,-74.4254601
4319,40.60727785,-74.41365893
4320,40.60442859,-74.40185881
4321,40.60157807,-74.39005976
4322,40.59872628,-74.37826176
4323,40.59587322,-74.36646483
4324,40.5930189,-74.35466895
4325,40.59016331,-74.34287413
4326,40.58730645,-74.33108037
4327,40.58444833,-74.31928767
4328,40.58158894,-74.30749603
4329,40.57872829,-74.29570545
4330,40.57586638,-74.28391593
4331,40.57300319,-74.27212748
4332,40.57013875,-74.26034008
4333,40.56727303,-74.24855375
4334,40.56440606,-74.23676848
4335,40.56153782,-74.22498427
4336,40.55866831,-74.21320112
4337,40.55579754,-74.20141904
4338,40.55292551,-74.18963802
4339,40.55005222,-74.17785806
4340,40.54717766,-74.16607917
4341,40.54430184,-74.15430134
4342,40.54142475,-74.14252458
4343,40.5385464,-74.13074888
4344,40.53566679,-74.11897425
4345,40.53278592,-74.10720068
4346,40.67190864,-74.72453001
4347,40.6690928,-74.71270402
4348,40.66627569,-74.70087909
4349,40.66345731,-74.6890552
4350,40.66063766,-74.67723236
4351,40.65781674,-74.66541057
4352,40.65499455,-74.65358983
4353,40.65217108,-74.64177014
4354,40.64934635,-74.6299515
4355,40.64652034,-74.61813391
4356,40.64369307,-74.60631738
4357,40.64086452,-74.59450189
4358,40.63803471,-74.58268746
4359,40.63520362,-74.57087408
4360,40.63237127,-74.55906175
4361,40.62953765,-74.54725048
4362,40.62670276,-74.53544026
4363,40.6238666,-74.52363109
4364,40.62102917,-74.51182298
4365,40.61819047,-74.50001592
4366,40.61535051,-74.48820992
4367,40.61250928,-74.47640497
4368,40.60966677,-74.46460108
4369,40.60682301,-74.45279824
4370,40.60397797,-74.44099646
4371,40.60113167,-74.42919574
4372,40.5982841,-74.41739607
4373,40.59543526,-74.40559746
4374,40.59258516,-74.39379991
4375,40.58973379,-74.38200341
4376,40.58688115,-74.37020798
4377,40.58402725,-74.3584136
4378,40.58117208,-74.34662028
4379,40.57831564,-74.33482802
4380,40.57545794,-74.32303682
4381,40.57259898,-74.31124668
4382,40.56973875,-74.2994576
4383,40.56687725,-74.28766957
4384,40.56401449,-74.27588261
4385,40.56115047,-74.26409671
4386,40.55828518,-74.25231188
4387,40.55541862,-74.2405281
4388,40.5525508,-74.22874539
4389,40.54968172,-74.21696374
4390,40.54681138,-74.20518315
4391,40.54393977,-74.19340362
4392,40.54106689,-74.18162516
4393,40.53819276,-74.16984776
4394,40.53531736,-74.15807142
4395,40.5324407,-74.14629615
4396,40.52956277,-74.13452195
4397,40.52668359,-74.12274881
4398,40.52380314,-74.11097673
